78561
绝地求生,--,10,83379,,143.2万,158386,莽夫个人秀！没有神仙谁是对手,15.7,"Lv.70,7.3%",782557,高冷丑男暖心囧,EDrdqeEeVdap,2018-10-14 10:13:36,1,,4811,
绝地求生,--,10,1397516,,19.0万,160661,【鳗鱼】我变菜了 也变秃了,15.6,"Lv.56,41.7%",287915,dreameryu,,2018-10-14 20:35:44,1,,1506,
绝地求生,--,10,548061,,119.6万,154476,阿二:残血复活主播,15.3,"Lv.57,51.8%",282921,阿二Ayer,,2018-10-14 20:22:29,1,,380,
绝地求生,--,10,2146698,,9452,121733,【皮皮】前PUBG职业-最清晰10M,12.3,"Lv.43,28%",16561,逍遥谷丶皮皮,,2018-10-14 15:00:25,1,,3,
绝地求生,--,10,1909897,,8.9万,85829,此生以打鸡闻名 仁义为本心,12.3,"Lv.55,77.1%",52719,Aegis丶Lin,,2018-10-14 21:48:58,1,,78,
绝地求生,--,10,138155,,57.0万,109420,最近生病了，大家见谅~,11.7,"Lv.56,74.1%",414594,Jing靖哥哥,E1VwK424d4l9,2018-10-14 22:30:19,1,,2244,
绝地求生,500+,10,5228136,,3.3万,105843,GLL绝地求生第三赛季,10.6,"Lv.18,46.8%",123822,imba绝地求生频道2,,2018-10-08 17:46:38,1,,71,136233
绝地求生,--,10,81515,,76.6万,89726,有一种陪伴是81515,10.0,"Lv.58,41.6%",337093,dudu4e嘟师傅,31q72ZKkj79J,2018-10-14 17:18:18,1,,3326,
绝地求生,51,10,520511,,5.7万,118281,❤新的一天，也要决战到天亮啊！❤,9.8,"Lv.56,91.8%",107701,绘心菇凉,,2018-10-14 19:17:48,1,NO.59,437,307703
绝地求生,--,10,5384600,,1036,95064,【骚某某】单人四排杀戮秀!!!!!!!,9.5,"Lv.31,84.4%",44220,我是骚某某,,2018-10-09 10:57:25,1,,3,
绝地求生,--,10,2061473,,5.2万,75725,木易:买了佛冷?,8.7,"Lv.54,5.4%",87045,木易呀木易,LW7rerre8AGY,2018-10-14 21:41:17,1,,48,
绝地求生,--,10,508984,,5.3万,88877,战场指挥官：无敌指挥70%吃鸡率！,8.4,"Lv.43,4.2%",73609,主播八戒丶,,2018-10-14 18:11:51,1,,598,
绝地求生,500+,10,32443,,225.8万,65444,【哭红】已吃2357只鸡 飞机上车,8.2,"Lv.43,87.2%",38541,哭红,,2018-10-14 18:02:10,1,NO.135,1273,62781
绝地求生,--,10,1415151,,560,72920,HX_desire的qq空间,7.7,"Lv.17,66.1%",2074,司机耶TnT,,2018-10-14 19:13:21,1,,1,
绝地求生,--,10,3911175,,3.9万,74034,又沫：精神状况不太好，放一下录播，周一播,7.4,"Lv.48,15.5%",36204,又沫,,2018-10-14 16:41:57,1,,2278,
绝地求生,--,10,415529,,9.3万,71090,98K种子型选手,7.4,"Lv.36,78.1%",32116,16岁的安琪琪,,2018-10-14 18:33:07,1,,108,
绝地求生,--,10,307383,,3.0万,72507,【LGD-XIN8】玩会奥德赛,7.3,"Lv.27,82.7%",15312,LGDXIN8,,2018-10-14 14:58:32,1,,255,
绝地求生,--,10,5767484,,0,66425,【小迅妹】自定义水友赛抽奖,7.2,"Lv.21,22.2%",4137,小迅妹Gemini,,2018-10-14 18:59:51,1,,0,
绝地求生,19,10,4084833,,1.0万,70323,无敌画质：二倍AK~你从未了解~,7.1,"Lv.48,92.4%",55210,疯狂的憨豆先生,,2018-10-14 19:57:50,1,NO.45,275,99540
绝地求生,--,10,5221297,,911,20774,那些年很冒险的梦 谁陪我去疯~,6.8,"Lv.27,75.7%",656,超可爱Ss,,2018-10-14 22:11:50,1,,6,
绝地求生,137,10,1464306,,66.1万,65694,最强女玩家 最强你懂吗最强,6.6,"Lv.58,2.4%",169627,哑妹钢枪女战士,,2018-10-14 18:51:38,1,NO.66,940,437351
绝地求生,--,10,2212457,,835,54431,我叫小猪 我现在慌的一批,6.4,"Lv.28,54.6%",6994,小猪OuO,,2018-10-14 22:15:06,1,,23,
绝地求生,--,10,1910041,,3.1万,74773,始于声音，忠于技术，安于陪伴！,6.2,"Lv.50,19.6%",38303,TAT大白,,2018-10-14 17:48:50,1,,29,
绝地求生,446,10,4875692,,8900,0,棍子收起来，我是羊不鸽！自己人,6.2,"Lv.28,83.4%",18683,掌教师兄刀疤羊,,2018-10-14 17:06:13,2,NO.118,52,42326
绝地求生,--,10,639009,,1.2万,57163,❤萌音琦❤  失踪人员回归~！,6.1,"Lv.50,46.1%",31638,Sora是个小声优,,2018-10-14 20:49:00,1,,74,
绝地求生,--,10,666817,,1.1万,68973,绵 绵：播一会,5.8,"Lv.51,34.2%",44247,绵绵OnO,,2018-10-14 21:12:52,1,,56,
绝地求生,--,10,1616509,,565,56521,赛季前50宗师猛男落地就钢枪,5.6,"Lv.23,47.7%",2108,黑茶Darktea,,2018-10-14 17:57:37,1,,8,
绝地求生,--,10,638646,,4797,53002,欢迎上车。98K一枪一个。,5.6,"Lv.41,10.8%",20362,辛小雅丶,,2018-10-14 22:15:06,1,,212,
绝地求生,--,10,2993627,,0,55599,枫叶M4争霸赛,5.5,"Lv.23,22.3%",3819,小章鱼zyy,,2018-10-14 20:29:24,1,,0,
绝地求生,165,10,818677,,13.7万,55251,自闭栗♥今天有点菜,5.5,"Lv.33,40.2%",10701,栗子OxO,,2018-10-14 17:44:33,1,,39,40104
绝地求生,--,10,268000,,657,53786,【鲤鱼王】最强宗师相声天团,5.4,"Lv.25,91.1%",15517,鲤鱼王是吧,,2018-10-14 18:05:04,1,,7,
绝地求生,--,10,4721505,,7076,52497,fpp盒子精,5.2,"Lv.38,36%",23304,暴躁红帽儿,,2018-10-14 17:25:48,1,,25,
绝地求生,--,10,4032845,,1.3万,52867,欢迎上车，天气变冷，该穿半袖的别穿外套,5.0,"Lv.42,35.7%",22113,夏小倩Cherr,,2018-10-14 09:45:19,1,,42,
绝地求生,--,10,1251956,,3750,17552,卫叔叔：秀到头皮发麻,5.0,"Lv.46,35.8%",12772,卫戍叔,,2018-10-14 17:06:53,1,,6,
绝地求生,--,10,4221234,,3345,49108,你要和我做全沙漠最亮的仔吗？,4.9,"Lv.40,61.8%",21701,衣服ovo,,2018-10-14 15:07:47,1,,2,
绝地求生,--,10,3788436,,7.7万,44138,马王爷：性感主播，在线开车,4.5,"Lv.43,33.2%",43272,马王爷哈哈哈,,2018-10-14 19:38:39,1,,1860,
绝地求生,--,10,2012150,,694,43163,【丹尼尔】单排一会！,4.3,"Lv.30,32.8%",20944,Tea丹尼尔,,2018-10-14 18:04:34,1,,1,
绝地求生,--,10,5040412,,39,40702,【免费上车】亚服前10职业选手！,4.3,"Lv.34,98.4%",5654,川娱丶奋斗,,2018-10-14 20:48:20,1,,3,
绝地求生,--,10,3379829,,0,39121,fpp单排上大师 嗯冲！,4.2,"Lv.37,86.1%",12662,Immimikyu,,2018-10-14 18:03:25,1,,0,
绝地求生,--,10,834781,,1507,44209,❤菜菜❤深夜电台~,4.2,"Lv.46,51.4%",38622,纪香芽籽丶,,2018-10-14 22:43:48,1,,16,
绝地求生,--,10,4104016,,3075,41541,牛奶♡天气凉啦来我这里暖暖,4.1,"Lv.45,79.4%",30367,牛奶喵呜,,2018-10-14 20:12:27,1,,10,
绝地求生,--,10,4340444,,1209,43445,愿落地能有枪,4.1,"Lv.32,29.1%",5264,摩羯座的ddv,,2018-10-14 12:34:17,1,,112,
绝地求生,--,10,5492463,,808,40179,"江西小改改,",4.0,"Lv.28,20.1%",3190,粉小一,,2018-10-14 21:40:27,1,,1,
绝地求生,--,10,5229578,,1509,38798,❥技术不够，可爱来凑？,3.9,"Lv.33,81%",6678,小可爱月神,,2018-10-14 21:20:30,1,,30,
绝地求生,500+,10,1448854,,55.6万,36942,Eop【TH】早起吃虫子,3.9,"Lv.54,13.9%",205657,解说TH,qy70VXRlmdXG,2018-10-14 19:00:47,1,NO.122,1867,405359
绝地求生,--,10,2061440,,58,38596,带9岁小朋友吃鸡~,3.9,"Lv.24,88.2%",2052,唱的还行的奶狗池,,2018-10-14 12:55:44,1,,10,
绝地求生,--,10,1936766,,5230,38744,带粉~杀人榜第一，绝地颜值区~,3.8,"Lv.35,99.9%",23215,苏昊Hao,,2018-10-14 16:10:49,1,,385,
绝地求生,500+,10,4031482,,725,0,电竞杨过，一只玩游戏的独臂大侠,3.7,"Lv.26,1.6%",4735,独B哥,,2018-10-14 20:28:07,2,,4,8169
绝地求生,--,10,5338629,,242,38836,Zhou斯：深夜办卡上车！,3.7,"Lv.16,41.9%",3253,Zhou斯,,2018-10-14 22:45:33,1,,2,
绝地求生,--,10,527651,,1.2万,37119,❤丹手黙❤湖南妹子塑料普通话,3.7,"Lv.45,16.5%",39926,黙睨,,2018-10-14 20:29:24,1,,84,
绝地求生,126,10,1435385,,1.5万,36905,小娜伊：到本周天带水友,3.6,"Lv.38,59.3%",16624,小娜伊,,2018-10-14 14:53:28,1,NO.102,12,82214
绝地求生,500+,10,5630430,,264,0,【网瘾衰】真实的枪法真实的死,3.5,"Lv.19,3.1%",2216,小衰鸽鸽,,2018-10-14 17:55:45,2,NO.391,6,8865
绝地求生,--,10,5427023,,34,33215,是命：小伙注定不一般,3.4,"Lv.17,55.1%",395,是命命命,,2018-10-14 21:35:01,1,,1,
绝地求生,--,10,5170606,,948,32934,Q总：奈斯~,3.4,"Lv.23,44.6%",1848,很Q弹的熙仔,,2018-10-14 21:55:19,1,,5,
绝地求生,--,10,5679782,,0,33814,不务正业的吃鸡界的催眠主播~,3.4,"Lv.18,5.3%",78,Mr柯柯,,2018-10-14 18:08:29,1,,0,
绝地求生,--,10,5588737,,84,33429,每天晚上的21-24自定义不见不散~~,3.4,"Lv.18,0.8%",301,青柠小可爱呀,,2018-10-14 15:52:38,1,,1,
绝地求生,--,10,3293369,,1.1万,29830,技术与美貌歌声并存的18岁女孩哦！,3.2,"Lv.48,87.4%",33175,98菟,,2018-10-14 13:58:52,1,,10,
绝地求生,--,10,2562490,,1118,27810,JUN： 有点累啦,3.2,"Lv.46,82.3%",16147,我就是君妹阿i,,2018-10-14 20:23:58,1,,1,
绝地求生,--,10,455554,,702,33351,【陈晚晚】自闭单排,3.2,"Lv.23,46.9%",4920,陈晚晚OvO,,2018-10-14 19:38:56,1,,10,
绝地求生,--,10,649567,,2.9万,30448,韩金珂：身法与枪法的艺术感,3.2,"Lv.45,16.1%",100945,韩金珂,,2018-10-14 19:45:38,1,,33,
绝地求生,500+,10,2915510,,4.1万,32404,KD7.0 场伤700+ 人帅枪刚,3.1,"Lv.43,51.2%",29047,東北大雕,,2018-10-14 19:16:57,1,NO.131,2378,16047
绝地求生,117,10,4784260,,2715,0,被娱乐耽误了的技术女主播,3.1,"Lv.36,79.8%",6428,川娱丶师妹,,2018-10-14 18:53:44,2,NO.105,7,3851
绝地求生,--,10,3565081,,4182,29586,沙加：我太温柔了,2.9,"Lv.42,67.7%",15302,Lara沙加v,,2018-10-14 19:12:42,1,,31,
绝地求生,--,10,3690392,,1470,30720,【樱桃】不性感女主播在线成盒,2.9,"Lv.40,56.1%",8768,吃鸡小樱桃,,2018-10-14 19:21:32,1,,14,
绝地求生,--,10,4597367,,6617,25849,只会杀人的女莽夫,2.9,"Lv.33,5.5%",8261,王花花小阿姨,,2018-10-14 21:09:56,1,,25,
绝地求生,--,10,5468419,,2367,21430,RNG女队18岁忙内诗一,2.9,"Lv.24,52.8%",3165,诗一ShiY1,,2018-10-14 22:41:11,1,,9,
绝地求生,--,10,4399299,,222,22757,【南京小姐姐】欢迎上车 KD2.0劝架队,2.8,"Lv.34,89.3%",8034,Miss媛yuAn,,2018-10-14 18:35:04,1,,1,
