5JjALzg2QwXr,1536405722,1536405781,42718,574.56,mPyq7oJ2xNYv1gLY
5JjALzg2QwXr,1535808663,1535808663,3088921,1358.24,DO84vrbgKqNvedGr
5JjALzg2QwXr,1535605621,1535605621,337364,1297.36,mPyq7oJo1YVv1gLY
